stem,variant,system,dataset,sample_id,hop,wait_us,compute_us
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,1,157.696000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,2,145.408000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,3,121.856000,33.792000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,4,281.600000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,5,242.688000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,6,296.960000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,7,146.432000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,8,108.544000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,9,199.680000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,10,160.768000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,11,229.376000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,12,230.400000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,13,174.080000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,14,154.624000,36.864000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,15,234.496000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,16,164.864000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,17,222.208000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,18,229.376000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,19,147.456000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,20,158.720000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,21,149.504000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,22,143.360000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,23,279.552000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,24,200.704000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,25,223.232000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,26,87.040000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,27,146.432000,38.912000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,28,136.192000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,29,158.720000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,30,107.520000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,31,296.960000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,32,218.112000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,33,205.824000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,34,183.296000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,35,310.272000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,36,526.336000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,37,382.976000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,38,178.176000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,39,311.296000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,40,264.192000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,41,231.424000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,42,287.744000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,43,299.008000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,44,287.744000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,19,45,132.096000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,0,104.448000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,1,150.528000,32.768000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,2,146.432000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,3,185.344000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,4,163.840000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,5,113.664000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,6,109.568000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,7,148.480000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,8,140.288000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,9,132.096000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,10,183.296000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,11,562.176000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,12,493.568000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,13,119.808000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,14,240.640000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,15,212.992000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,16,216.064000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,17,211.968000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,18,221.184000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,19,203.776000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,20,181.248000,46.080000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,21,233.472000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,22,95.232000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,23,145.408000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,24,204.800000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,25,203.776000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,26,191.488000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,27,156.672000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,28,229.376000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,29,236.544000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,30,90.112000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,31,224.256000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,32,161.792000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,33,146.432000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,34,174.080000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,35,158.720000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,36,131.072000,41.984000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,37,102.400000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,38,315.392000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,39,138.240000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,40,128.000000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,41,151.552000,45.056000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,42,144.384000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,43,126.976000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,44,188.416000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,45,163.840000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,46,246.784000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,47,201.728000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,48,173.056000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,49,190.464000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,50,191.488000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,20,51,117.760000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,0,117.760000,41.984000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,1,80.896000,40.960000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,2,263.168000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,3,93.184000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,4,165.888000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,5,310.272000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,6,212.992000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,7,221.184000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,8,230.400000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,9,97.280000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,10,119.808000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,11,232.448000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,12,227.328000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,13,100.352000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,14,161.792000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,15,156.672000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,16,129.024000,53.248000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,17,283.648000,33.792000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,18,212.992000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,19,241.664000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,20,131.072000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,21,277.504000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,22,136.192000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,23,132.096000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,24,130.048000,43.008000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,25,123.904000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,26,100.352000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,27,95.232000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,28,465.920000,33.792000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,29,456.704000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,30,93.184000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,31,154.624000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,32,100.352000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,33,125.952000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,34,270.336000,45.056000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,35,187.392000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,36,222.208000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,37,212.992000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,38,201.728000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,39,221.184000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,40,100.352000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,41,152.576000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,42,144.384000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,43,136.192000,48.128000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,44,126.976000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,45,126.976000,36.864000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,21,46,203.776000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,0,394.240000,40.960000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,1,98.304000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,2,159.744000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,3,203.776000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,4,123.904000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,5,181.248000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,6,176.128000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,7,167.936000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,8,147.456000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,9,186.368000,41.984000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,10,166.912000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,11,118.784000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,12,192.512000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,13,165.888000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,14,230.400000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,15,78.848000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,16,202.752000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,17,203.776000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,18,246.784000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,19,116.736000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,20,286.720000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,21,109.568000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,22,180.224000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,23,189.440000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,24,250.880000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,25,228.352000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,26,237.568000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,27,243.712000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,28,194.560000,36.864000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,29,214.016000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,30,287.744000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,31,120.832000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,32,258.048000,17.408000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,33,160.768000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,34,115.712000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,35,318.464000,17.408000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,36,156.672000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,37,329.728000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,38,109.568000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,39,158.720000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,40,306.176000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,41,236.544000,36.864000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,42,294.912000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,43,147.456000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,44,488.448000,39.936000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,22,45,473.088000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,0,109.568000,47.104000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,1,96.256000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,2,254.976000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,3,169.984000,44.032000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,4,521.216000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,5,421.888000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,6,190.464000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,7,176.128000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,8,148.480000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,9,221.184000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,10,188.416000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,11,98.304000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,12,265.216000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,13,253.952000,50.176000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,14,100.352000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,15,263.168000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,16,240.640000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,17,228.352000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,18,198.656000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,19,217.088000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,20,239.616000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,21,249.856000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,22,215.040000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,23,201.728000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,24,109.568000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,25,217.088000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,26,158.720000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,27,304.128000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,28,216.064000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,29,233.472000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,30,251.904000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,31,229.376000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,32,137.216000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,33,264.192000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,34,178.176000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,35,173.056000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,36,133.120000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,37,295.936000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,38,143.360000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,39,272.384000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,40,137.216000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,41,295.936000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,42,106.496000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,43,137.216000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,44,121.856000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,45,114.688000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,46,94.208000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,47,190.464000,31.744000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,48,174.080000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,49,118.784000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,23,50,253.952000,38.912000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,0,166.912000,32.768000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,1,208.896000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,2,201.728000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,3,173.056000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,4,160.768000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,5,151.552000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,6,294.912000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,7,216.064000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,8,239.616000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,9,230.400000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,10,210.944000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,11,119.808000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,12,247.808000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,13,112.640000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,14,93.184000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,15,239.616000,20.480000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,16,117.760000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,17,110.592000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,18,120.832000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,19,168.960000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,20,173.056000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,21,111.616000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,22,151.552000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,23,274.432000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,24,225.280000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,25,83.968000,32.768000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,26,128.000000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,27,243.712000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,28,270.336000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,29,135.168000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,30,196.608000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,31,191.488000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,32,161.792000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,33,145.408000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,34,157.696000,33.792000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,35,224.256000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,36,231.424000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,37,164.864000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,38,136.192000,28.672000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,39,281.600000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,40,232.448000,33.792000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,41,400.384000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,42,534.528000,19.456000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,43,120.832000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,44,79.872000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,45,249.856000,41.984000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,46,150.528000,21.504000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,47,311.296000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,24,48,250.880000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,0,116.736000,34.816000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,1,121.856000,30.720000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,2,259.072000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,3,230.400000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,4,211.968000,46.080000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,5,235.520000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,6,259.072000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,7,192.512000,35.840000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,8,195.584000,26.624000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,9,188.416000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,10,175.104000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,11,187.392000,23.552000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,12,126.976000,24.576000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,13,214.016000,18.432000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,14,180.224000,25.600000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,15,322.560000,27.648000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,16,199.680000,29.696000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,17,200.704000,22.528000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,18,193.536000,44.032000
quiver_sift1b_ef45_q2_nb216,,Quiver,sift1b,25,19,236.544000,23.552000
